age,author_name,author_number,browser_codename,browser_detected,browser_name,browser_version,code_author_recog,confidence,correct_author_recog_response,correct_dutch_trial_lextale_response,correct_eng_trial_lextale_response,correct_fre_trial_lextale_response,correct_response,correct_response_author_recog,correct_response_mixed,correct_response_test,count_Stream_Test_sequence,date_startdate,date_startdateUTC,date_starttime,dutch_item,dutch_item_number,dutch_word_status,eng_item,eng_item_number,eng_word_status,experiment_debug,experiment_parameters,experiment_pilot,experiment_taskname,experiment_taskversion,exposure_stream,fre_item,fre_item_number,fre_word_status,global_test_counter,jatosCondition,jatosStudyResultId,jatosVersion,language,nr_correct,ntargets,phase,queryParams_SONA_ID,response_HP_test_question_key,response_OldNew_response,response_author_recog_response,response_behavior_screening_response,response_dutch_trial_lextale_response,response_eng_trial_lextale_response,response_fre_trial_lextale_response,response_gender_input,response_handedness_input,response_informed_consent_key,response_learn_disorder_input,response_mixed_OldNew_response,response_neuro_disorder_input,response_notes_response,response_smartphone_response,response_word_origin_response,screen_availableHeight,screen_availableWidth,screen_colorDepth,screen_height,screen_pixelDepth,screen_screenX,screen_screenY,screen_width,set_origin,sona_participant_id,space_press_times,stimulus,stimulus_idx,stimulus_type,syllable_onset_time,system_os,target_onset_times,tdt_accuracy,tdt_mean_rt,tdt_total_hits,tdt_total_targets
19,None,None,Mozilla,None,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",None,None,None,None,None,None,3,None,None,None,None,06-01-26,06-01-26,12:59:08,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,0,L2_L1,1028618,3.9.8,None,None,16,None,16158,3,None,None,None,None,None,None,v,r,y,n,None,n,None,None,None,900,1440,24,900,24,0,121,1440,None,16158,[],None,None,None,[],MacIntel,[],None,None,None,None
19,None,None,Mozilla,None,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",None,None,None,None,None,None,3,None,None,None,None,06-01-26,06-01-26,12:59:08,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,0,L2_L1,1028618,3.9.8,None,None,16,None,16158,3,None,None,None,None,None,None,v,r,y,n,None,n,None,None,None,900,1440,24,900,24,0,121,1440,None,16158,[],None,None,None,[],MacIntel,[],None,None,None,None
19,None,None,Mozilla,None,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",None,None,None,None,None,None,1,None,None,None,None,06-01-26,06-01-26,12:59:08,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,0,L2_L1,1028618,3.9.8,None,None,16,None,16158,1,None,None,None,None,None,None,v,r,y,n,None,n,None,None,None,900,1440,24,900,24,0,121,1440,None,16158,[],None,None,None,[],MacIntel,[],None,None,None,None
19,None,None,Mozilla,None,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",None,None,None,None,None,None,2,None,None,None,None,06-01-26,06-01-26,12:59:08,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,0,L2_L1,1028618,3.9.8,None,None,16,None,16158,2,None,None,None,None,None,None,v,r,y,n,None,n,None,None,None,900,1440,24,900,24,0,121,1440,None,16158,[],None,None,None,[],MacIntel,[],None,None,None,None
19,None,None,Mozilla,None,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",None,None,None,None,None,None,1,None,None,None,None,06-01-26,06-01-26,12:59:08,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,0,L2_L1,1028618,3.9.8,None,None,16,None,16158,1,None,None,None,None,None,None,v,r,y,n,None,n,None,None,None,900,1440,24,900,24,0,121,1440,None,16158,[],None,None,None,[],MacIntel,[],None,None,None,None
19,None,None,Mozilla,None,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",None,None,None,None,None,None,2,None,None,None,None,06-01-26,06-01-26,12:59:08,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,0,L2_L1,1028618,3.9.8,None,None,16,None,16158,2,None,None,None,None,None,None,v,r,y,n,None,n,None,None,None,900,1440,24,900,24,0,121,1440,None,16158,[],None,None,None,[],MacIntel,[],None,None,None,None
19,None,None,Mozilla,None,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",None,None,None,None,None,None,None,None,None,None,0,06-01-26,06-01-26,12:59:08,None,None,None,None,None,None,0,0,0,0,0,"[2, 3, 6, 7, 14, 15, 0, 1, 8, 9, 10, 11, 12, 13, 4, 5, 12, 13, 4, 5, 2, 3, 14, 15, 0, 1, 8, 9, 6, 7, 10, 11, 99, 14, 15, 0, 1, 2, 3, 12, 13, 6, 7, 8, 9, 10, 11, 4, 5, 0, 1, 2, 3, 12, 13, 4, 5, 99, 10, 11, 6, 7, 14, 15, 8, 9, 6, 7, 12, 13, 14, 15, 10, 11, 2, 3, 8, 9, 4, 5, 0, 1, 99, 6, 7, 8, 9, 4, 5, 99, 12, 13, 10, 11, 2, 3, 0, 1, 14, 15, 0, 1, 4, 5, 8, 9, 14, 15, 2, 3, 10, 11, 6, 7, 12, 13, 0, 1, 6, 7, 10, 11, 14, 15, 99, 2, 3, 12, 13, 8, 9, 4, 5, 14, 15, 10, 11, 0, 1, 4, 5, 99, 12, 13, 8, 9, 2, 3, 6, 7, 10, 11, 12, 13, 2, 3, 8, 9, 0, 1, 4, 5, 6, 7, 99, 14, 15, 0, 1, 4, 5, 2, 3, 10, 11, 8, 9, 14, 15, 6, 7, 12, 13, 10, 11, 99, 6, 7, 14, 15, 12, 13, 2, 3, 0, 1, 8, 9, 4, 5, 6, 7, 8, 9, 4, 5, 0, 1, 10, 11, 2, 3, 14, 15, 12, 13, 99, 14, 15, 10, 11, 0, 1, 6, 7, 12, 13, 8, 9, 4, 5, 2, 3, 14, 15, 6, 7, 4, 5, 2, 3, 8, 9, 10, 11, 12, 13, 0, 1, 99, 4, 5, 12, 13, 2, 3, 0, 1, 10, 11, 8, 9, 14, 15, 6, 7, 8, 9, 99, 6, 7, 10, 11, 2, 3, 0, 1, 12, 13, 14, 15, 4, 5, 8, 9, 14, 15, 12, 13, 99, 2, 3, 10, 11, 6, 7, 4, 5, 0, 1, 2, 3, 6, 7, 10, 11, 4, 5, 99, 12, 13, 8, 9, 14, 15, 0, 1, 6, 7, 8, 9, 14, 15, 4, 5, 12, 13, 10, 11, 99, 0, 1, 2, 3, 4, 5, 2, 3, 8, 9, 12, 13, 14, 15, 0, 1, 6, 7, 10, 11, 8, 9, 4, 5, 14, 15, 10, 11, 12, 13, 2, 3, 0, 1, 6, 7, 10, 11, 8, 9, 0, 1, 99, 12, 13, 2, 3, 4, 5, 6, 7, 14, 15, 2, 3, 14, 15, 6, 7, 10, 11, 12, 13, 0, 1, 99, 4, 5, 8, 9, 10, 11, 2, 3, 14, 15, 8, 9, 0, 1, 12, 13, 4, 5, 6, 7, 12, 13, 0, 1, 99, 6, 7, 2, 3, 10, 11, 4, 5, 14, 15, 8, 9]",None,None,None,0,L2_L1,1028618,3.9.8,L2,14,16,exposure_with_TDT,16158,None,None,None,None,None,None,None,v,r,y,n,None,n,None,None,None,900,1440,24,900,24,0,121,1440,None,16158,"[1770379858000, 1770379859991, 1770379865755, 1770379868256, 1770379878768, 1770379881792, 1770379912857, 1770379921492, 1770379934519, 1770379948276, 1770379956245, 1770379964849, 1770379972896, 1770379981498, 1770379999534, 1770380004196, 1770380009100]",None,None,None,"[1770379843836, 1770379844252, 1770379844668, 1770379845086, 1770379845501, 1770379845918, 1770379846334, 1770379846750, 1770379847165, 1770379847584, 1770379848000, 1770379848416, 1770379848832, 1770379849248, 1770379849665, 1770379850080, 1770379850498, 1770379850914, 1770379851330, 1770379851747, 1770379852163, 1770379852578, 1770379852996, 1770379853413, 1770379853829, 1770379854245, 1770379854661, 1770379855077, 1770379855494, 1770379855910, 1770379856327, 1770379856743, 1770379857159, 1770379857576, 1770379857992, 1770379858408, 1770379858825, 1770379859241, 1770379859658, 1770379860074, 1770379860490, 1770379860907, 1770379861322, 1770379861739, 1770379862156, 1770379862571, 1770379862989, 1770379863405, 1770379863821, 1770379864239, 1770379864654, 1770379865069, 1770379865487, 1770379865903, 1770379866319, 1770379866736, 1770379867152, 1770379867569, 1770379867984, 1770379868400, 1770379868818, 1770379869234, 1770379869649, 1770379870067, 1770379870481, 1770379870899, 1770379871316, 1770379871732, 1770379872148, 1770379872565, 1770379872981, 1770379873398, 1770379873813, 1770379874230, 1770379874647, 1770379875062, 1770379875479, 1770379875896, 1770379876310, 1770379876728, 1770379877146, 1770379877562, 1770379877977, 1770379878394, 1770379878810, 1770379879227, 1770379879643, 1770379880060, 1770379880476, 1770379880892, 1770379881308, 1770379881725, 1770379882141, 1770379882557, 1770379882973, 1770379883391, 1770379883805, 1770379884221, 1770379884637, 1770379885054, 1770379885469, 1770379885886, 1770379886302, 1770379886718, 1770379887135, 1770379887551, 1770379887968, 1770379888385, 1770379888801, 1770379889217, 1770379889634, 1770379890050, 1770379890466, 1770379890884, 1770379891299, 1770379891716, 1770379892133, 1770379892551, 1770379892966, 1770379893380, 1770379893797, 1770379894214, 1770379894630, 1770379895047, 1770379895462, 1770379895880, 1770379896297, 1770379896713, 1770379897128, 1770379897546, 1770379897963, 1770379898378, 1770379898796, 1770379899211, 1770379899628, 1770379900045, 1770379900462, 1770379900878, 1770379901294, 1770379901710, 1770379902126, 1770379902542, 1770379902959, 1770379903374, 1770379903790, 1770379904208, 1770379904625, 1770379905041, 1770379905458, 1770379905874, 1770379906290, 1770379906706, 1770379907123, 1770379907539, 1770379907956, 1770379908371, 1770379908788, 1770379909205, 1770379909621, 1770379910038, 1770379910454, 1770379910870, 1770379911286, 1770379911704, 1770379912119, 1770379912536, 1770379912951, 1770379913368, 1770379913783, 1770379914201, 1770379914617, 1770379915034, 1770379915450, 1770379915867, 1770379916282, 1770379916699, 1770379917115, 1770379917533, 1770379917948, 1770379918365, 1770379918780, 1770379919198, 1770379919614, 1770379920030, 1770379920445, 1770379920863, 1770379921280, 1770379921695, 1770379922112, 1770379922529, 1770379922944, 1770379923360, 1770379923777, 1770379924194, 1770379924609, 1770379925025, 1770379925443, 1770379925860, 1770379926276, 1770379926692, 1770379927109, 1770379927525, 1770379927941, 1770379928357, 1770379928775, 1770379929190, 1770379929607, 1770379930022, 1770379930438, 1770379930856, 1770379931271, 1770379931688, 1770379932105, 1770379932520, 1770379932938, 1770379933354, 1770379933770, 1770379934187, 1770379934603, 1770379935017, 1770379935435, 1770379935852, 1770379936269, 1770379936685, 1770379937100, 1770379937518, 1770379937933, 1770379938350, 1770379938767, 1770379939183, 1770379939600, 1770379940016, 1770379940431, 1770379940849, 1770379941265, 1770379941682, 1770379942098, 1770379942515, 1770379942930, 1770379943347, 1770379943763, 1770379944179, 1770379944597, 1770379945012, 1770379945429, 1770379945844, 1770379946261, 1770379946677, 1770379947094, 1770379947509, 1770379947927, 1770379948343, 1770379948760, 1770379949176, 1770379949591, 1770379950009, 1770379950425, 1770379950841, 1770379951259, 1770379951673, 1770379952089, 1770379952506, 1770379952923, 1770379953340, 1770379953756, 1770379954171, 1770379954589, 1770379955004, 1770379955422, 1770379955838, 1770379956254, 1770379956669, 1770379957087, 1770379957503, 1770379957920, 1770379958336, 1770379958752, 1770379959168, 1770379959586, 1770379960001, 1770379960417, 1770379960833, 1770379961251, 1770379961667, 1770379962083, 1770379962499, 1770379962916, 1770379963331, 1770379963749, 1770379964164, 1770379964582, 1770379964996, 1770379965413, 1770379965829, 1770379966246, 1770379966664, 1770379967080, 1770379967496, 1770379967912, 1770379968330, 1770379968745, 1770379969161, 1770379969577, 1770379969993, 1770379970409, 1770379970827, 1770379971242, 1770379971659, 1770379972076, 1770379972493, 1770379972909, 1770379973325, 1770379973743, 1770379974159, 1770379974575, 1770379974991, 1770379975408, 1770379975824, 1770379976241, 1770379976657, 1770379977072, 1770379977489, 1770379977905, 1770379978322, 1770379978739, 1770379979154, 1770379979571, 1770379979987, 1770379980403, 1770379980820, 1770379981235, 1770379981651, 1770379982068, 1770379982486, 1770379982901, 1770379983317, 1770379983734, 1770379984151, 1770379984567, 1770379984983, 1770379985400, 1770379985816, 1770379986232, 1770379986649, 1770379987064, 1770379987482, 1770379987897, 1770379988314, 1770379988731, 1770379989147, 1770379989563, 1770379989980, 1770379990396, 1770379990812, 1770379991228, 1770379991645, 1770379992061, 1770379992478, 1770379992893, 1770379993312, 1770379993726, 1770379994144, 1770379994560, 1770379994977, 1770379995392, 1770379995809, 1770379996224, 1770379996642, 1770379997058, 1770379997474, 1770379997891, 1770379998307, 1770379998723, 1770379999141, 1770379999554, 1770379999973, 1770380000389, 1770380000805, 1770380001222, 1770380001638, 1770380002054, 1770380002471, 1770380002887, 1770380003303, 1770380003719, 1770380004136, 1770380004551, 1770380004968, 1770380005384, 1770380005799, 1770380006218, 1770380006635, 1770380007051, 1770380007467, 1770380007884, 1770380008299, 1770380008715, 1770380009133, 1770380009549, 1770380009965, 1770380010381, 1770380010797, 1770380011215, 1770380011631, 1770380012047, 1770380012464, 1770380012880, 1770380013296, 1770380013712, 1770380014128, 1770380014545, 1770380014962, 1770380015378, 1770380015794, 1770380016211, 1770380016627]",MacIntel,"[1770379857159, 1770379867569, 1770379877977, 1770379880892, 1770379895462, 1770379902542, 1770379912119, 1770379920863, 1770379933770, 1770379947509, 1770379955422, 1770379964164, 1770379972076, 1770379980820, 1770379998723, 1770380008299]",87.5,765.7142857142857,14,16
19,None,None,Mozilla,None,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",None,5,None,None,None,None,None,None,None,d,0,06-01-26,06-01-26,12:59:08,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,1,L2_L1,1028618,3.9.8,L2,None,None,OldNew_test,16158,None,k,None,None,None,None,None,v,r,y,n,None,n,None,None,None,900,1440,24,900,24,0,121,1440,2,16158,None,wi_vo_test,24,pseudoword,None,MacIntel,None,None,None,None,None
19,None,None,Mozilla,None,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",None,6,None,None,None,None,None,None,None,d,0,06-01-26,06-01-26,12:59:08,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,2,L2_L1,1028618,3.9.8,L2,None,None,OldNew_test,16158,None,d,None,None,None,None,None,v,r,y,n,None,n,None,None,None,900,1440,24,900,24,0,121,1440,2,16158,None,lu_tu_test,21,pseudoword,None,MacIntel,None,None,None,None,None
19,None,None,Mozilla,None,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",None,6,None,None,None,None,None,None,None,k,0,06-01-26,06-01-26,12:59:08,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,3,L2_L1,1028618,3.9.8,L2,None,None,OldNew_test,16158,None,d,None,None,None,None,None,v,r,y,n,None,n,None,None,None,900,1440,24,900,24,0,121,1440,2,16158,None,fu_tu_test,26,nonword,None,MacIntel,None,None,None,None,None
