age,author_name,author_number,browser_codename,browser_detected,browser_name,browser_version,code_author_recog,confidence,correct_author_recog_response,correct_dutch_trial_lextale_response,correct_eng_trial_lextale_response,correct_fre_trial_lextale_response,correct_response,correct_response_author_recog,correct_response_mixed,correct_response_test,count_Stream_Test_sequence,date_startdate,date_startdateUTC,date_starttime,dutch_item,dutch_item_number,dutch_word_status,eng_item,eng_item_number,eng_word_status,experiment_debug,experiment_parameters,experiment_pilot,experiment_taskname,experiment_taskversion,exposure_stream,fre_item,fre_item_number,fre_word_status,global_test_counter,jatosCondition,jatosStudyResultId,jatosVersion,language,nr_correct,ntargets,phase,queryParams_SONA_ID,response_HP_test_question_key,response_OldNew_response,response_author_recog_response,response_behavior_screening_response,response_dutch_trial_lextale_response,response_eng_trial_lextale_response,response_fre_trial_lextale_response,response_gender_input,response_handedness_input,response_informed_consent_key,response_learn_disorder_input,response_mixed_OldNew_response,response_neuro_disorder_input,response_notes_response,response_smartphone_response,response_word_origin_response,screen_availableHeight,screen_availableWidth,screen_colorDepth,screen_height,screen_pixelDepth,screen_screenX,screen_screenY,screen_width,set_origin,sona_participant_id,space_press_times,stimulus,stimulus_idx,stimulus_type,syllable_onset_time,system_os,target_onset_times,tdt_accuracy,tdt_mean_rt,tdt_total_hits,tdt_total_targets
18,None,None,Mozilla,None,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",None,None,None,None,None,None,2,None,None,None,None,08-01-26,08-01-26,14:10:13,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,0,L2_L1,1029541,3.9.8,None,None,16,None,15656,2,None,None,None,None,None,None,v,r,y,n,None,n,None,None,None,837,1470,30,956,30,0,34,1470,None,15656,[],None,None,None,[],MacIntel,[],None,None,None,None
18,None,None,Mozilla,None,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",None,None,None,None,None,None,1,None,None,None,None,08-01-26,08-01-26,14:10:13,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,0,L2_L1,1029541,3.9.8,None,None,16,None,15656,1,None,None,None,None,None,None,v,r,y,n,None,n,None,None,None,837,1470,30,956,30,0,34,1470,None,15656,[],None,None,None,[],MacIntel,[],None,None,None,None
18,None,None,Mozilla,None,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",None,None,None,None,None,None,1,None,None,None,None,08-01-26,08-01-26,14:10:13,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,0,L2_L1,1029541,3.9.8,None,None,16,None,15656,1,None,None,None,None,None,None,v,r,y,n,None,n,None,None,None,837,1470,30,956,30,0,34,1470,None,15656,[],None,None,None,[],MacIntel,[],None,None,None,None
18,None,None,Mozilla,None,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",None,None,None,None,None,None,2,None,None,None,None,08-01-26,08-01-26,14:10:13,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,0,L2_L1,1029541,3.9.8,None,None,16,None,15656,2,None,None,None,None,None,None,v,r,y,n,None,n,None,None,None,837,1470,30,956,30,0,34,1470,None,15656,[],None,None,None,[],MacIntel,[],None,None,None,None
18,None,None,Mozilla,None,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",None,None,None,None,None,None,3,None,None,None,None,08-01-26,08-01-26,14:10:13,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,0,L2_L1,1029541,3.9.8,None,None,16,None,15656,3,None,None,None,None,None,None,v,r,y,n,None,n,None,None,None,837,1470,30,956,30,0,34,1470,None,15656,[],None,None,None,[],MacIntel,[],None,None,None,None
18,None,None,Mozilla,None,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",None,None,None,None,None,None,3,None,None,None,None,08-01-26,08-01-26,14:10:13,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,0,L2_L1,1029541,3.9.8,None,None,16,None,15656,3,None,None,None,None,None,None,v,r,y,n,None,n,None,None,None,837,1470,30,956,30,0,34,1470,None,15656,[],None,None,None,[],MacIntel,[],None,None,None,None
18,None,None,Mozilla,None,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",None,None,None,None,None,None,None,None,None,None,0,08-01-26,08-01-26,14:10:13,None,None,None,None,None,None,0,0,0,0,0,"[4, 5, 2, 3, 10, 11, 14, 15, 8, 9, 6, 7, 12, 13, 0, 1, 12, 13, 6, 7, 14, 15, 4, 5, 8, 9, 99, 2, 3, 10, 11, 0, 1, 8, 9, 10, 11, 6, 7, 4, 5, 12, 13, 2, 3, 0, 1, 14, 15, 12, 13, 8, 9, 14, 15, 10, 11, 0, 1, 6, 7, 99, 2, 3, 4, 5, 14, 15, 8, 9, 10, 11, 6, 7, 0, 1, 2, 3, 12, 13, 4, 5, 99, 2, 3, 4, 5, 10, 11, 14, 15, 99, 0, 1, 6, 7, 8, 9, 12, 13, 0, 1, 12, 13, 6, 7, 14, 15, 8, 9, 10, 11, 4, 5, 2, 3, 10, 11, 4, 5, 6, 7, 8, 9, 12, 13, 14, 15, 2, 3, 0, 1, 99, 2, 3, 6, 7, 0, 1, 10, 11, 14, 15, 4, 5, 8, 9, 12, 13, 14, 15, 99, 12, 13, 6, 7, 2, 3, 10, 11, 8, 9, 4, 5, 0, 1, 12, 13, 0, 1, 2, 3, 10, 11, 14, 15, 99, 8, 9, 4, 5, 6, 7, 8, 9, 14, 15, 0, 1, 10, 11, 12, 13, 4, 5, 2, 3, 6, 7, 14, 15, 99, 2, 3, 6, 7, 4, 5, 12, 13, 10, 11, 99, 0, 1, 8, 9, 12, 13, 10, 11, 0, 1, 2, 3, 14, 15, 6, 7, 4, 5, 8, 9, 6, 7, 8, 9, 2, 3, 4, 5, 0, 1, 10, 11, 12, 13, 14, 15, 8, 9, 99, 2, 3, 6, 7, 0, 1, 99, 14, 15, 10, 11, 12, 13, 4, 5, 6, 7, 0, 1, 8, 9, 10, 11, 2, 3, 4, 5, 14, 15, 12, 13, 8, 9, 99, 14, 15, 10, 11, 12, 13, 6, 7, 0, 1, 2, 3, 4, 5, 8, 9, 0, 1, 14, 15, 2, 3, 99, 12, 13, 10, 11, 4, 5, 6, 7, 14, 15, 4, 5, 8, 9, 10, 11, 12, 13, 0, 1, 6, 7, 2, 3, 8, 9, 0, 1, 2, 3, 14, 15, 12, 13, 4, 5, 6, 7, 99, 10, 11, 0, 1, 10, 11, 4, 5, 2, 3, 6, 7, 14, 15, 12, 13, 8, 9, 4, 5, 99, 8, 9, 2, 3, 10, 11, 14, 15, 12, 13, 0, 1, 6, 7, 2, 3, 0, 1, 14, 15, 4, 5, 99, 12, 13, 6, 7, 10, 11, 8, 9, 10, 11, 2, 3, 14, 15, 8, 9, 6, 7, 0, 1, 99, 12, 13, 4, 5, 10, 11, 4, 5, 0, 1, 12, 13, 14, 15, 2, 3, 6, 7, 8, 9]",None,None,None,0,L2_L1,1029541,3.9.8,L2,17,16,exposure_with_TDT,15656,None,None,None,None,None,None,None,v,r,y,n,None,n,None,None,None,837,1470,30,956,30,0,34,1470,None,15656,"[1770556450151, 1770556460164, 1770556474692, 1770556478143, 1770556483481, 1770556487668, 1770556504280, 1770556512257, 1770556516309, 1770556522634, 1770556533194, 1770556537721, 1770556542235, 1770556554093, 1770556556866, 1770556568096, 1770556577642, 1770556593933, 1770556602733, 1770556612175, 1770556615940, 1770556618902, 1770556620972]",None,None,None,"[1770556448712, 1770556449128, 1770556449545, 1770556449961, 1770556450377, 1770556450794, 1770556451211, 1770556451628, 1770556452045, 1770556452462, 1770556452878, 1770556453295, 1770556453711, 1770556454128, 1770556454544, 1770556454961, 1770556455378, 1770556455794, 1770556456211, 1770556456627, 1770556457044, 1770556457461, 1770556457877, 1770556458294, 1770556458712, 1770556459127, 1770556459544, 1770556459961, 1770556460378, 1770556460795, 1770556461211, 1770556461628, 1770556462044, 1770556462461, 1770556462877, 1770556463295, 1770556463711, 1770556464128, 1770556464544, 1770556464961, 1770556465377, 1770556465794, 1770556466211, 1770556466629, 1770556467044, 1770556467461, 1770556467878, 1770556468294, 1770556468710, 1770556469128, 1770556469544, 1770556469961, 1770556470377, 1770556470794, 1770556471212, 1770556471627, 1770556472044, 1770556472461, 1770556472878, 1770556473294, 1770556473712, 1770556474127, 1770556474544, 1770556474961, 1770556475378, 1770556475794, 1770556476211, 1770556476628, 1770556477044, 1770556477461, 1770556477877, 1770556478294, 1770556478711, 1770556479128, 1770556479544, 1770556479961, 1770556480377, 1770556480794, 1770556481211, 1770556481627, 1770556482044, 1770556482461, 1770556482877, 1770556483294, 1770556483711, 1770556484127, 1770556484544, 1770556484960, 1770556485377, 1770556485794, 1770556486211, 1770556486627, 1770556487044, 1770556487461, 1770556487877, 1770556488294, 1770556488711, 1770556489128, 1770556489544, 1770556489959, 1770556490377, 1770556490794, 1770556491211, 1770556491627, 1770556492044, 1770556492460, 1770556492877, 1770556493294, 1770556493710, 1770556494128, 1770556494544, 1770556494961, 1770556495377, 1770556495794, 1770556496211, 1770556496627, 1770556497044, 1770556497461, 1770556497877, 1770556498294, 1770556498710, 1770556499127, 1770556499544, 1770556499960, 1770556500377, 1770556500794, 1770556501210, 1770556501628, 1770556502044, 1770556502461, 1770556502877, 1770556503293, 1770556503710, 1770556504127, 1770556504544, 1770556504960, 1770556505377, 1770556505794, 1770556506210, 1770556506627, 1770556507044, 1770556507460, 1770556507877, 1770556508294, 1770556508711, 1770556509127, 1770556509544, 1770556509960, 1770556510377, 1770556510794, 1770556511211, 1770556511628, 1770556512044, 1770556512460, 1770556512877, 1770556513294, 1770556513711, 1770556514127, 1770556514544, 1770556514960, 1770556515377, 1770556515794, 1770556516211, 1770556516627, 1770556517043, 1770556517460, 1770556517877, 1770556518293, 1770556518710, 1770556519127, 1770556519545, 1770556519960, 1770556520378, 1770556520793, 1770556521210, 1770556521627, 1770556522044, 1770556522461, 1770556522878, 1770556523295, 1770556523711, 1770556524127, 1770556524544, 1770556524960, 1770556525377, 1770556525794, 1770556526210, 1770556526627, 1770556527043, 1770556527460, 1770556527878, 1770556528294, 1770556528711, 1770556529128, 1770556529544, 1770556529961, 1770556530377, 1770556530794, 1770556531210, 1770556531627, 1770556532044, 1770556532460, 1770556532877, 1770556533294, 1770556533710, 1770556534127, 1770556534544, 1770556534961, 1770556535377, 1770556535794, 1770556536211, 1770556536627, 1770556537043, 1770556537460, 1770556537877, 1770556538293, 1770556538710, 1770556539128, 1770556539543, 1770556539960, 1770556540377, 1770556540793, 1770556541211, 1770556541627, 1770556542044, 1770556542461, 1770556542877, 1770556543293, 1770556543710, 1770556544127, 1770556544543, 1770556544960, 1770556545377, 1770556545794, 1770556546210, 1770556546627, 1770556547044, 1770556547460, 1770556547877, 1770556548294, 1770556548711, 1770556549127, 1770556549544, 1770556549960, 1770556550377, 1770556550793, 1770556551210, 1770556551627, 1770556552044, 1770556552460, 1770556552877, 1770556553295, 1770556553711, 1770556554127, 1770556554543, 1770556554960, 1770556555377, 1770556555793, 1770556556210, 1770556556627, 1770556557043, 1770556557460, 1770556557877, 1770556558293, 1770556558710, 1770556559128, 1770556559544, 1770556559960, 1770556560377, 1770556560793, 1770556561210, 1770556561627, 1770556562043, 1770556562460, 1770556562877, 1770556563294, 1770556563710, 1770556564128, 1770556564544, 1770556564961, 1770556565377, 1770556565794, 1770556566210, 1770556566627, 1770556567043, 1770556567460, 1770556567877, 1770556568294, 1770556568710, 1770556569126, 1770556569544, 1770556569960, 1770556570377, 1770556570793, 1770556571210, 1770556571626, 1770556572043, 1770556572460, 1770556572877, 1770556573294, 1770556573710, 1770556574127, 1770556574543, 1770556574960, 1770556575377, 1770556575795, 1770556576210, 1770556576626, 1770556577043, 1770556577461, 1770556577877, 1770556578294, 1770556578710, 1770556579127, 1770556579543, 1770556579960, 1770556580376, 1770556580794, 1770556581210, 1770556581627, 1770556582044, 1770556582461, 1770556582877, 1770556583293, 1770556583710, 1770556584126, 1770556584544, 1770556584960, 1770556585376, 1770556585794, 1770556586211, 1770556586627, 1770556587043, 1770556587460, 1770556587877, 1770556588293, 1770556588710, 1770556589127, 1770556589544, 1770556589960, 1770556590376, 1770556590794, 1770556591211, 1770556591627, 1770556592044, 1770556592460, 1770556592877, 1770556593293, 1770556593710, 1770556594127, 1770556594543, 1770556594961, 1770556595377, 1770556595794, 1770556596211, 1770556596627, 1770556597043, 1770556597460, 1770556597876, 1770556598293, 1770556598710, 1770556599127, 1770556599544, 1770556599960, 1770556600375, 1770556600793, 1770556601210, 1770556601627, 1770556602044, 1770556602460, 1770556602876, 1770556603293, 1770556603710, 1770556604127, 1770556604543, 1770556604960, 1770556605375, 1770556605793, 1770556606211, 1770556606626, 1770556607043, 1770556607461, 1770556607877, 1770556608293, 1770556608710, 1770556609126, 1770556609544, 1770556609960, 1770556610378, 1770556610794, 1770556611209, 1770556611628, 1770556612043, 1770556612460, 1770556612877, 1770556613294, 1770556613710, 1770556614126, 1770556614543, 1770556614959, 1770556615377, 1770556615794, 1770556616210, 1770556616626, 1770556617043, 1770556617461, 1770556617876, 1770556618293, 1770556618710, 1770556619127, 1770556619543, 1770556619960, 1770556620377, 1770556620793, 1770556621210, 1770556621627]",MacIntel,"[1770556459544, 1770556474127, 1770556482877, 1770556486627, 1770556503710, 1770556511628, 1770556522044, 1770556532460, 1770556537043, 1770556553295, 1770556556210, 1770556567460, 1770556577043, 1770556593293, 1770556602044, 1770556611628, 1770556620377]",100,658.2941176470588,17,17
18,None,None,Mozilla,None,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",None,2,None,None,None,None,None,None,None,d,0,08-01-26,08-01-26,14:10:13,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,1,L2_L1,1029541,3.9.8,L2,None,None,OldNew_test,15656,None,k,None,None,None,None,None,v,r,y,n,None,n,None,None,None,837,1470,30,956,30,0,34,1470,2,15656,None,du_jo_test,17,pseudoword,None,MacIntel,None,None,None,None,None
18,None,None,Mozilla,None,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",None,5,None,None,None,None,None,None,None,k,0,08-01-26,08-01-26,14:10:13,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,2,L2_L1,1029541,3.9.8,L2,None,None,OldNew_test,15656,None,d,None,None,None,None,None,v,r,y,n,None,n,None,None,None,837,1470,30,956,30,0,34,1470,2,15656,None,fu_tu_test,26,nonword,None,MacIntel,None,None,None,None,None
18,None,None,Mozilla,None,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",None,4,None,None,None,None,None,None,None,d,0,08-01-26,08-01-26,14:10:13,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,3,L2_L1,1029541,3.9.8,L2,None,None,OldNew_test,15656,None,d,None,None,None,None,None,v,r,y,n,None,n,None,None,None,837,1470,30,956,30,0,34,1470,2,15656,None,lu_tu_test,21,pseudoword,None,MacIntel,None,None,None,None,None
