age,author_name,author_number,browser_codename,browser_detected,browser_name,browser_version,code_author_recog,confidence,correct_author_recog_response,correct_dutch_trial_lextale_response,correct_eng_trial_lextale_response,correct_fre_trial_lextale_response,correct_response,correct_response_author_recog,correct_response_mixed,correct_response_test,count_Stream_Test_sequence,date_startdate,date_startdateUTC,date_starttime,dutch_item,dutch_item_number,dutch_word_status,eng_item,eng_item_number,eng_word_status,experiment_debug,experiment_parameters,experiment_pilot,experiment_taskname,experiment_taskversion,exposure_stream,fre_item,fre_item_number,fre_word_status,global_test_counter,jatosCondition,jatosStudyResultId,jatosVersion,language,nr_correct,ntargets,phase,queryParams_SONA_ID,response_HP_test_question_key,response_OldNew_response,response_author_recog_response,response_behavior_screening_response,response_dutch_trial_lextale_response,response_eng_trial_lextale_response,response_fre_trial_lextale_response,response_gender_input,response_handedness_input,response_informed_consent_key,response_learn_disorder_input,response_mixed_OldNew_response,response_neuro_disorder_input,response_notes_response,response_smartphone_response,response_word_origin_response,screen_availableHeight,screen_availableWidth,screen_colorDepth,screen_height,screen_pixelDepth,screen_screenX,screen_screenY,screen_width,set_origin,sona_participant_id,space_press_times,stimulus,stimulus_idx,stimulus_type,syllable_onset_time,system_os,target_onset_times,tdt_accuracy,tdt_mean_rt,tdt_total_hits,tdt_total_targets
19,None,None,Mozilla,None,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",None,None,None,None,None,None,1,None,None,None,None,16-01-26,16-01-26,17:43:23,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,0,L1_L2,1035838,3.9.8,None,None,16,None,15989,1,None,None,None,None,None,None,v,r,y,n,None,n,None,None,None,923,1470,30,956,30,0,154,1470,None,15989,[],None,None,None,[],MacIntel,[],None,None,None,None
19,None,None,Mozilla,None,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",None,None,None,None,None,None,2,None,None,None,None,16-01-26,16-01-26,17:43:23,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,0,L1_L2,1035838,3.9.8,None,None,16,None,15989,2,None,None,None,None,None,None,v,r,y,n,None,n,None,None,None,923,1470,30,956,30,0,154,1470,None,15989,[],None,None,None,[],MacIntel,[],None,None,None,None
19,None,None,Mozilla,None,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",None,None,None,None,None,None,3,None,None,None,None,16-01-26,16-01-26,17:43:23,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,0,L1_L2,1035838,3.9.8,None,None,16,None,15989,3,None,None,None,None,None,None,v,r,y,n,None,n,None,None,None,923,1470,30,956,30,0,154,1470,None,15989,[],None,None,None,[],MacIntel,[],None,None,None,None
19,None,None,Mozilla,None,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",None,None,None,None,None,None,3,None,None,None,None,16-01-26,16-01-26,17:43:23,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,0,L1_L2,1035838,3.9.8,None,None,16,None,15989,3,None,None,None,None,None,None,v,r,y,n,None,n,None,None,None,923,1470,30,956,30,0,154,1470,None,15989,[],None,None,None,[],MacIntel,[],None,None,None,None
19,None,None,Mozilla,None,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",None,None,None,None,None,None,1,None,None,None,None,16-01-26,16-01-26,17:43:23,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,0,L1_L2,1035838,3.9.8,None,None,16,None,15989,1,None,None,None,None,None,None,v,r,y,n,None,n,None,None,None,923,1470,30,956,30,0,154,1470,None,15989,[],None,None,None,[],MacIntel,[],None,None,None,None
19,None,None,Mozilla,None,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",None,None,None,None,None,None,2,None,None,None,None,16-01-26,16-01-26,17:43:23,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,0,L1_L2,1035838,3.9.8,None,None,16,None,15989,2,None,None,None,None,None,None,v,r,y,n,None,n,None,None,None,923,1470,30,956,30,0,154,1470,None,15989,[],None,None,None,[],MacIntel,[],None,None,None,None
19,None,None,Mozilla,None,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",None,None,None,None,None,None,None,None,None,None,0,16-01-26,16-01-26,17:43:23,None,None,None,None,None,None,0,0,0,0,0,"[10, 11, 8, 9, 0, 1, 14, 15, 2, 3, 12, 13, 6, 7, 4, 5, 8, 9, 99, 4, 5, 12, 13, 14, 15, 6, 7, 10, 11, 0, 1, 2, 3, 14, 15, 8, 9, 10, 11, 6, 7, 4, 5, 2, 3, 0, 1, 12, 13, 10, 11, 12, 13, 2, 3, 0, 1, 99, 8, 9, 6, 7, 4, 5, 14, 15, 2, 3, 6, 7, 0, 1, 99, 10, 11, 12, 13, 14, 15, 4, 5, 8, 9, 10, 11, 6, 7, 4, 5, 2, 3, 0, 1, 12, 13, 14, 15, 8, 9, 12, 13, 8, 9, 6, 7, 99, 0, 1, 10, 11, 4, 5, 2, 3, 14, 15, 4, 5, 6, 7, 10, 11, 14, 15, 8, 9, 2, 3, 0, 1, 12, 13, 99, 4, 5, 8, 9, 2, 3, 10, 11, 12, 13, 14, 15, 6, 7, 0, 1, 12, 13, 4, 5, 10, 11, 0, 1, 99, 2, 3, 6, 7, 14, 15, 99, 8, 9, 0, 1, 14, 15, 2, 3, 12, 13, 10, 11, 6, 7, 4, 5, 8, 9, 14, 15, 4, 5, 12, 13, 6, 7, 8, 9, 2, 3, 99, 0, 1, 10, 11, 14, 15, 8, 9, 4, 5, 0, 1, 6, 7, 10, 11, 12, 13, 2, 3, 99, 10, 11, 8, 9, 4, 5, 2, 3, 6, 7, 12, 13, 0, 1, 14, 15, 99, 10, 11, 2, 3, 4, 5, 8, 9, 6, 7, 0, 1, 12, 13, 14, 15, 10, 11, 0, 1, 6, 7, 8, 9, 2, 3, 12, 13, 4, 5, 14, 15, 99, 12, 13, 14, 15, 4, 5, 0, 1, 10, 11, 8, 9, 6, 7, 2, 3, 8, 9, 12, 13, 4, 5, 0, 1, 14, 15, 99, 2, 3, 10, 11, 6, 7, 4, 5, 6, 7, 0, 1, 2, 3, 10, 11, 99, 12, 13, 8, 9, 14, 15, 8, 9, 2, 3, 4, 5, 10, 11, 0, 1, 6, 7, 12, 13, 14, 15, 4, 5, 2, 3, 12, 13, 14, 15, 0, 1, 6, 7, 8, 9, 99, 10, 11, 14, 15, 6, 7, 10, 11, 2, 3, 12, 13, 8, 9, 99, 4, 5, 0, 1, 12, 13, 14, 15, 6, 7, 0, 1, 4, 5, 10, 11, 2, 3, 8, 9, 2, 3, 10, 11, 0, 1, 6, 7, 4, 5, 8, 9, 99, 14, 15, 12, 13, 0, 1, 8, 9, 99, 10, 11, 2, 3, 6, 7, 4, 5, 12, 13, 14, 15, 12, 13, 0, 1, 4, 5, 10, 11, 8, 9, 2, 3, 6, 7, 14, 15]",None,None,None,0,L1_L2,1035838,3.9.8,L1,16,16,exposure_with_TDT,15989,None,None,None,None,None,None,None,v,r,y,n,None,n,None,None,None,923,1470,30,956,30,0,154,1470,None,15989,"[1771260602867, 1771260605351, 1771260609688, 1771260613755, 1771260618016, 1771260623010, 1771260625821, 1771260632129, 1771260633428, 1771260637086, 1771260645815, 1771260647552, 1771260652638, 1771260657093, 1771260660383, 1771260666213, 1771260667503, 1771260670434, 1771260675549, 1771260683406, 1771260689899, 1771260692610, 1771260693226, 1771260699178, 1771260700037, 1771260706659, 1771260712900, 1771260717034, 1771260724126, 1771260726093, 1771260729482, 1771260730767, 1771260736990, 1771260747043, 1771260747685, 1771260750159, 1771260753052, 1771260759540, 1771260762854, 1771260766833, 1771260770539, 1771260771511]",None,None,None,"[1771260601704, 1771260602120, 1771260602537, 1771260602953, 1771260603370, 1771260603787, 1771260604203, 1771260604620, 1771260605037, 1771260605454, 1771260605870, 1771260606287, 1771260606703, 1771260607120, 1771260607537, 1771260607953, 1771260608370, 1771260608787, 1771260609203, 1771260609620, 1771260610036, 1771260610453, 1771260610870, 1771260611287, 1771260611703, 1771260612120, 1771260612537, 1771260612953, 1771260613369, 1771260613787, 1771260614203, 1771260614620, 1771260615037, 1771260615453, 1771260615870, 1771260616287, 1771260616703, 1771260617120, 1771260617536, 1771260617953, 1771260618369, 1771260618787, 1771260619203, 1771260619620, 1771260620036, 1771260620453, 1771260620870, 1771260621287, 1771260621703, 1771260622119, 1771260622537, 1771260622953, 1771260623370, 1771260623786, 1771260624203, 1771260624620, 1771260625036, 1771260625453, 1771260625870, 1771260626287, 1771260626704, 1771260627120, 1771260627536, 1771260627953, 1771260628370, 1771260628786, 1771260629203, 1771260629620, 1771260630037, 1771260630453, 1771260630870, 1771260631287, 1771260631704, 1771260632120, 1771260632536, 1771260632954, 1771260633370, 1771260633786, 1771260634203, 1771260634620, 1771260635037, 1771260635453, 1771260635870, 1771260636286, 1771260636703, 1771260637120, 1771260637537, 1771260637953, 1771260638369, 1771260638786, 1771260639203, 1771260639620, 1771260640036, 1771260640453, 1771260640870, 1771260641286, 1771260641704, 1771260642121, 1771260642536, 1771260642953, 1771260643370, 1771260643787, 1771260644203, 1771260644620, 1771260645036, 1771260645453, 1771260645870, 1771260646286, 1771260646703, 1771260647119, 1771260647536, 1771260647953, 1771260648370, 1771260648786, 1771260649204, 1771260649619, 1771260650036, 1771260650453, 1771260650870, 1771260651286, 1771260651703, 1771260652120, 1771260652536, 1771260652953, 1771260653369, 1771260653786, 1771260654203, 1771260654619, 1771260655037, 1771260655453, 1771260655870, 1771260656286, 1771260656703, 1771260657120, 1771260657536, 1771260657953, 1771260658370, 1771260658786, 1771260659203, 1771260659619, 1771260660037, 1771260660453, 1771260660870, 1771260661286, 1771260661703, 1771260662119, 1771260662537, 1771260662953, 1771260663369, 1771260663787, 1771260664203, 1771260664619, 1771260665036, 1771260665454, 1771260665870, 1771260666286, 1771260666703, 1771260667120, 1771260667536, 1771260667953, 1771260668370, 1771260668786, 1771260669203, 1771260669619, 1771260670037, 1771260670453, 1771260670869, 1771260671287, 1771260671703, 1771260672120, 1771260672536, 1771260672953, 1771260673369, 1771260673786, 1771260674202, 1771260674620, 1771260675036, 1771260675453, 1771260675869, 1771260676286, 1771260676703, 1771260677120, 1771260677536, 1771260677953, 1771260678370, 1771260678786, 1771260679204, 1771260679620, 1771260680036, 1771260680453, 1771260680869, 1771260681286, 1771260681703, 1771260682119, 1771260682537, 1771260682953, 1771260683369, 1771260683786, 1771260684203, 1771260684620, 1771260685034, 1771260685453, 1771260685869, 1771260686285, 1771260686702, 1771260687119, 1771260687536, 1771260687952, 1771260688369, 1771260688786, 1771260689203, 1771260689619, 1771260690036, 1771260690452, 1771260690870, 1771260691286, 1771260691703, 1771260692119, 1771260692537, 1771260692953, 1771260693370, 1771260693787, 1771260694203, 1771260694619, 1771260695036, 1771260695452, 1771260695870, 1771260696286, 1771260696702, 1771260697119, 1771260697537, 1771260697953, 1771260698369, 1771260698786, 1771260699203, 1771260699620, 1771260700036, 1771260700453, 1771260700870, 1771260701286, 1771260701703, 1771260702120, 1771260702536, 1771260702953, 1771260703369, 1771260703786, 1771260704203, 1771260704619, 1771260705036, 1771260705453, 1771260705870, 1771260706286, 1771260706703, 1771260707119, 1771260707536, 1771260707952, 1771260708369, 1771260708786, 1771260709202, 1771260709619, 1771260710036, 1771260710453, 1771260710869, 1771260711286, 1771260711703, 1771260712120, 1771260712536, 1771260712953, 1771260713369, 1771260713786, 1771260714203, 1771260714619, 1771260715036, 1771260715453, 1771260715870, 1771260716286, 1771260716703, 1771260717119, 1771260717536, 1771260717953, 1771260718369, 1771260718786, 1771260719202, 1771260719619, 1771260720036, 1771260720452, 1771260720869, 1771260721286, 1771260721703, 1771260722119, 1771260722536, 1771260722953, 1771260723369, 1771260723787, 1771260724202, 1771260724619, 1771260725036, 1771260725453, 1771260725869, 1771260726286, 1771260726703, 1771260727119, 1771260727536, 1771260727952, 1771260728369, 1771260728786, 1771260729203, 1771260729619, 1771260730036, 1771260730453, 1771260730869, 1771260731286, 1771260731703, 1771260732119, 1771260732537, 1771260732952, 1771260733369, 1771260733787, 1771260734203, 1771260734620, 1771260735036, 1771260735453, 1771260735869, 1771260736286, 1771260736703, 1771260737119, 1771260737535, 1771260737952, 1771260738369, 1771260738786, 1771260739202, 1771260739619, 1771260740036, 1771260740452, 1771260740869, 1771260741286, 1771260741703, 1771260742119, 1771260742536, 1771260742952, 1771260743369, 1771260743786, 1771260744203, 1771260744619, 1771260745036, 1771260745453, 1771260745869, 1771260746286, 1771260746702, 1771260747119, 1771260747536, 1771260747952, 1771260748369, 1771260748786, 1771260749203, 1771260749619, 1771260750036, 1771260750453, 1771260750869, 1771260751286, 1771260751703, 1771260752119, 1771260752536, 1771260752952, 1771260753369, 1771260753786, 1771260754203, 1771260754619, 1771260755036, 1771260755452, 1771260755869, 1771260756286, 1771260756702, 1771260757119, 1771260757536, 1771260757953, 1771260758369, 1771260758786, 1771260759202, 1771260759619, 1771260760035, 1771260760452, 1771260760869, 1771260761286, 1771260761702, 1771260762119, 1771260762535, 1771260762952, 1771260763370, 1771260763786, 1771260764202, 1771260764619, 1771260765035, 1771260765453, 1771260765870, 1771260766286, 1771260766702, 1771260767119, 1771260767536, 1771260767953, 1771260768369, 1771260768786, 1771260769203, 1771260769620, 1771260770035, 1771260770452, 1771260770869, 1771260771286, 1771260771703, 1771260772119, 1771260772536, 1771260772953, 1771260773369, 1771260773786, 1771260774203, 1771260774619]",MacIntel,"[1771260609203, 1771260625453, 1771260631704, 1771260645453, 1771260656703, 1771260667120, 1771260670037, 1771260682953, 1771260691703, 1771260698786, 1771260712536, 1771260723787, 1771260730869, 1771260746286, 1771260752536, 1771260766286, 1771260770035]",94.11764705882352,474.3125,16,17
19,None,None,Mozilla,None,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",None,2,None,None,None,None,None,None,None,d,0,16-01-26,16-01-26,17:43:23,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,1,L1_L2,1035838,3.9.8,L1,None,None,OldNew_test,15989,None,k,None,None,None,None,None,v,r,y,n,None,n,None,None,None,923,1470,30,956,30,0,154,1470,1,15989,None,ju_mi_test,4,pseudoword,None,MacIntel,None,None,None,None,None
19,None,None,Mozilla,None,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",None,3,None,None,None,None,None,None,None,k,0,16-01-26,16-01-26,17:43:23,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,2,L1_L2,1035838,3.9.8,L1,None,None,OldNew_test,15989,None,k,None,None,None,None,None,v,r,y,n,None,n,None,None,None,923,1470,30,956,30,0,154,1470,1,15989,None,we_zu_test,16,nonword,None,MacIntel,None,None,None,None,None
19,None,None,Mozilla,None,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",None,4,None,None,None,None,None,None,None,d,0,16-01-26,16-01-26,17:43:23,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,3,L1_L2,1035838,3.9.8,L1,None,None,OldNew_test,15989,None,d,None,None,None,None,None,v,r,y,n,None,n,None,None,None,923,1470,30,956,30,0,154,1470,1,15989,None,be_pa_test,1,pseudoword,None,MacIntel,None,None,None,None,None
